Season_End_Year,Wk,Date,Home,HomeGoals,AwayGoals,Away,FTR,B365H,B365D,B365A
2018,5,2017-10-15,Werder Bremen,0,2,M'gladbach,A,2.63,3.5,2.6
2018,5,2017-10-20,Schalke 04,2,0,Mainz,H,1.8,3.7,4.5
2018,5,2017-10-21,Augsburg,1,2,Hannover,A,2.04,3.5,3.6
2018,5,2017-10-21,Ein Frankfurt,2,2,Dortmund,D,5.0,3.75,1.72
2018,5,2017-10-21,Hamburg,0,1,Bayern Munich,A,19.0,7.0,1.16
2018,5,2017-10-21,M'gladbach,1,5,Leverkusen,A,2.45,3.39,2.87
2018,5,2017-10-21,RB Leipzig,1,0,Stuttgart,H,1.53,4.0,7.0
2018,5,2017-10-22,FC Koln,0,0,Werder Bremen,D,2.39,3.29,3.0
2018,5,2017-10-22,Freiburg,1,1,Hertha,D,2.54,3.29,2.79
2018,6,2017-10-22,Wolfsburg,1,1,Hoffenheim,D,2.5,3.39,2.79
2018,6,2017-10-27,Mainz,1,1,Ein Frankfurt,D,2.79,3.2,2.54
2018,6,2017-10-28,Schalke 04,1,1,Wolfsburg,D,1.75,3.6,5.0
2018,6,2017-10-28,Leverkusen,2,1,FC Koln,H,1.33,5.25,9.0
2018,6,2017-10-28,Hoffenheim,1,3,M'gladbach,A,2.04,3.6,3.5
2018,6,2017-10-28,Hannover,4,2,Dortmund,H,5.5,4.2,1.57
2018,6,2017-10-28,Bayern Munich,2,0,RB Leipzig,H,1.33,5.5,8.5
2018,6,2017-10-28,Hertha,2,1,Hamburg,H,1.9,3.39,4.33
2018,6,2017-10-29,Stuttgart,3,0,Freiburg,H,1.83,3.5,4.5
2018,6,2017-10-29,Werder Bremen,0,3,Augsburg,A,2.29,3.29,3.2
2018,6,2017-11-03,Ein Frankfurt,2,1,Werder Bremen,H,1.75,3.75,4.75
2018,6,2017-11-04,M'gladbach,1,1,Mainz,D,1.61,4.0,5.5
2018,6,2017-11-04,RB Leipzig,2,1,Hannover,H,1.44,4.5,7.5
2018,6,2017-11-04,Hamburg,3,1,Stuttgart,H,2.45,3.39,2.87
2018,6,2017-11-04,Dortmund,1,3,Bayern Munich,A,3.29,3.79,2.04
2018,6,2017-11-04,Augsburg,1,1,Leverkusen,D,3.5,3.6,2.04
2018,7,2017-11-04,Freiburg,0,1,Schalke 04,A,3.79,3.29,2.04
2018,7,2017-11-05,FC Koln,0,3,Hoffenheim,A,2.87,3.39,2.45
2018,7,2017-11-05,Wolfsburg,3,3,Hertha,D,2.0,3.39,4.0
2018,7,2017-11-17,Stuttgart,2,1,Dortmund,H,4.2,3.89,1.8
2018,7,2017-11-18,Leverkusen,2,2,RB Leipzig,D,2.29,3.5,3.0
2018,7,2017-11-18,Bayern Munich,3,0,Augsburg,H,1.16,8.0,15.0
2018,7,2017-11-18,Hertha,2,4,M'gladbach,A,2.89,3.25,2.5
2018,7,2017-11-18,Hoffenheim,1,1,Ein Frankfurt,D,2.2,3.39,3.39
2018,7,2017-11-18,Mainz,1,0,FC Koln,H,2.04,3.39,3.79
2018,7,2017-11-18,Wolfsburg,3,1,Freiburg,H,1.61,3.75,6.0
2018,7,2017-11-19,Schalke 04,2,0,Hamburg,H,1.57,3.79,6.5
2018,7,2017-11-19,Werder Bremen,4,0,Hannover,H,2.2,3.39,3.29
2018,7,2017-11-24,Hannover,1,1,Stuttgart,D,2.29,3.39,3.1
2018,7,2017-11-25,M'gladbach,2,1,Bayern Munich,H,5.75,4.75,1.5
2018,7,2017-11-25,RB Leipzig,2,0,Werder Bremen,H,1.5,4.33,6.5
2018,7,2017-11-25,Freiburg,2,1,Mainz,H,2.75,3.29,2.6
2018,8,2017-11-25,Augsburg,2,1,Wolfsburg,H,2.37,3.29,3.1
2018,8,2017-11-25,Dortmund,4,4,Schalke 04,D,1.72,4.2,4.33
2018,8,2017-11-25,Ein Frankfurt,0,1,Leverkusen,A,2.62,3.5,2.62
2018,8,2017-11-26,FC Koln,0,2,Hertha,A,2.5,3.2,3.0
2018,8,2017-11-26,Hamburg,3,0,Hoffenheim,H,2.79,3.39,2.5
2018,8,2017-12-01,Freiburg,0,0,Hamburg,D,2.5,3.25,2.89
2018,8,2017-12-02,Bayern Munich,3,1,Hannover,H,1.14,9.0,17.0
2018,8,2017-12-02,Hoffenheim,4,0,RB Leipzig,H,3.29,3.6,2.1
2018,8,2017-12-02,Leverkusen,1,1,Dortmund,D,2.25,3.6,3.0
2018,8,2017-12-02,Mainz,1,3,Augsburg,A,2.6,3.25,2.79
2018,8,2017-12-02,Schalke 04,2,2,FC Koln,D,1.44,4.33,8.0
2018,8,2017-12-02,Werder Bremen,1,0,Stuttgart,H,2.29,3.39,3.1
2018,8,2017-12-03,Hertha,1,2,Ein Frankfurt,A,2.7,3.25,2.7
2018,8,2017-12-03,Wolfsburg,3,0,M'gladbach,H,2.62,3.39,2.62
2018,8,2017-12-08,Stuttgart,0,2,Leverkusen,A,3.2,3.5,2.25
2018,8,2017-12-09,RB Leipzig,2,2,Mainz,D,1.39,4.75,8.0
2018,9,2017-12-09,M'gladbach,1,1,Schalke 04,D,2.25,3.39,3.2
2018,9,2017-12-09,Hamburg,0,0,Wolfsburg,D,2.5,3.29,2.87
2018,9,2017-12-09,Dortmund,1,2,Werder Bremen,A,1.39,5.25,7.0
2018,9,2017-12-09,Ein Frankfurt,0,1,Bayern Munich,A,7.0,4.75,1.44
2018,9,2017-12-10,Augsburg,1,1,Hertha,D,1.95,3.29,4.0
2018,9,2017-12-10,FC Koln,3,4,Freiburg,A,2.25,3.25,3.2
2018,9,2017-12-10,Hannover,2,0,Hoffenheim,H,2.7,3.39,2.5
2018,9,2017-12-12,Mainz,0,2,Dortmund,A,5.0,4.0,1.61
2018,9,2017-12-12,Wolfsburg,1,1,RB Leipzig,D,3.0,3.6,2.29
2018,9,2017-12-12,Freiburg,1,0,M'gladbach,H,3.39,3.39,2.14
2018,9,2017-12-12,Hamburg,1,2,Ein Frankfurt,A,2.6,3.2,2.79
2018,9,2017-12-13,Bayern Munich,1,0,FC Koln,H,1.08,12.0,26.0
2018,9,2017-12-13,Hertha,3,1,Hannover,H,2.0,3.29,4.0
2018,9,2017-12-13,Hoffenheim,1,0,Stuttgart,H,1.9,3.6,4.0
2018,9,2017-12-13,Leverkusen,1,0,Werder Bremen,H,1.44,4.75,7.0
2018,9,2017-12-13,Schalke 04,3,2,Augsburg,H,1.83,3.6,4.5
2018,10,2017-12-15,M'gladbach,3,1,Hamburg,H,1.8,3.6,4.5
2018,10,2017-12-16,Stuttgart,0,1,Bayern Munich,A,10.0,5.0,1.33
2018,10,2017-12-16,Werder Bremen,2,2,Mainz,D,1.95,3.5,4.0
2018,10,2017-12-16,FC Koln,1,0,Wolfsburg,H,3.6,3.5,2.04
2018,10,2017-12-16,Dortmund,2,1,Hoffenheim,H,1.5,4.33,6.5
2018,10,2017-12-16,Augsburg,3,3,Freiburg,D,1.75,3.6,5.0
2018,10,2017-12-16,Ein Frankfurt,2,2,Schalke 04,D,2.5,3.1,3.1
2018,10,2017-12-17,Hannover,4,4,Leverkusen,D,4.33,3.79,1.8
2018,10,2017-12-17,RB Leipzig,2,3,Hertha,A,1.57,3.79,6.0
2018,10,2018-01-12,Leverkusen,1,3,Bayern Munich,A,4.2,3.79,1.83
2018,10,2018-01-13,Werder Bremen,1,1,Hoffenheim,D,2.6,3.39,2.75
2018,10,2018-01-13,Stuttgart,1,0,Hertha,H,2.14,3.29,3.6
2018,10,2018-01-13,RB Leipzig,3,1,Schalke 04,H,2.1,3.39,3.6
2018,10,2018-01-13,Hannover,3,2,Mainz,H,2.2,3.39,3.29
2018,10,2018-01-13,Ein Frankfurt,1,1,Freiburg,D,1.85,3.5,4.5
2018,10,2018-01-13,Augsburg,1,0,Hamburg,H,1.95,3.39,4.2
2018,11,2018-01-14,Dortmund,0,0,Wolfsburg,D,1.39,5.0,7.5
2018,11,2018-01-14,FC Koln,2,1,M'gladbach,H,3.29,3.5,2.14
2018,11,2018-01-19,Hertha,1,1,Dortmund,D,3.29,3.39,2.2
2018,11,2018-01-20,Wolfsburg,1,3,Ein Frankfurt,A,2.2,3.2,3.6
2018,11,2018-01-20,M'gladbach,2,0,Augsburg,H,2.1,3.6,3.39
2018,11,2018-01-20,Mainz,3,2,Stuttgart,H,2.6,3.2,2.87
2018,11,2018-01-20,Hoffenheim,1,4,Leverkusen,A,2.87,3.6,2.37
2018,11,2018-01-20,Hamburg,0,2,FC Koln,A,2.2,3.29,3.39
2018,11,2018-01-20,Freiburg,2,1,RB Leipzig,H,3.5,3.5,2.1
2018,11,2018-01-21,Bayern Munich,4,2,Werder Bremen,H,1.12,10.0,17.0
2018,11,2018-01-21,Schalke 04,1,1,Hannover,D,1.57,3.79,6.5
2018,11,2018-01-26,Ein Frankfurt,2,0,M'gladbach,H,2.45,3.39,2.89
2018,11,2018-01-27,Bayern Munich,5,2,Hoffenheim,H,1.19,7.0,13.0
2018,11,2018-01-27,Dortmund,2,2,Freiburg,D,1.39,5.0,7.5
2018,11,2018-01-27,FC Koln,1,1,Augsburg,D,2.79,3.25,2.6
2018,11,2018-01-27,RB Leipzig,1,1,Hamburg,D,1.5,4.2,7.0
2018,12,2018-01-27,Stuttgart,0,2,Schalke 04,A,2.89,3.25,2.5
2018,12,2018-01-27,Werder Bremen,0,0,Hertha,D,2.2,3.39,3.29
2018,12,2018-01-28,Hannover,0,1,Wolfsburg,A,2.29,3.39,3.1
2018,12,2018-01-28,Leverkusen,2,0,Mainz,H,1.39,5.0,7.5
2018,12,2018-02-02,FC Koln,2,3,Dortmund,A,5.0,3.79,1.7
2018,12,2018-02-03,Wolfsburg,1,1,Stuttgart,D,2.25,3.29,3.29
2018,12,2018-02-03,M'gladbach,0,1,RB Leipzig,A,2.5,3.39,2.79
2018,12,2018-02-03,Schalke 04,1,2,Werder Bremen,A,1.75,3.79,4.75
2018,12,2018-02-03,Hertha,1,1,Hoffenheim,D,2.62,3.29,2.75
2018,12,2018-02-03,Mainz,0,2,Bayern Munich,A,10.0,5.25,1.3
2018,12,2018-02-03,Freiburg,0,0,Leverkusen,D,4.0,3.79,1.85
2018,12,2018-02-04,Augsburg,3,0,Ein Frankfurt,H,2.35,3.29,3.1
2018,12,2018-02-04,Hamburg,1,1,Hannover,D,2.25,3.29,3.29
2018,12,2018-02-09,RB Leipzig,2,0,Augsburg,H,1.7,3.79,5.0
2018,12,2018-02-10,Leverkusen,0,2,Hertha,A,1.53,4.33,6.0
2018,12,2018-02-10,Hoffenheim,4,2,Mainz,H,1.61,4.0,5.25
2018,13,2018-02-10,Hannover,2,1,Freiburg,H,2.1,3.5,3.5
2018,13,2018-02-10,Ein Frankfurt,4,2,FC Koln,H,1.9,3.5,4.2
2018,13,2018-02-10,Dortmund,2,0,Hamburg,H,1.33,5.25,9.0
2018,13,2018-02-10,Bayern Munich,2,1,Schalke 04,H,1.28,6.0,9.5
2018,13,2018-02-11,Stuttgart,1,0,M'gladbach,H,2.5,3.39,2.79
2018,13,2018-02-11,Werder Bremen,3,1,Wolfsburg,H,2.14,3.39,3.39
2018,13,2018-02-16,Hertha,0,2,Mainz,A,2.0,3.39,4.0
2018,13,2018-02-17,Schalke 04,2,1,Hoffenheim,H,2.1,3.5,3.5
2018,13,2018-02-17,Hamburg,1,2,Leverkusen,A,3.79,3.5,2.0
2018,13,2018-02-17,Wolfsburg,1,2,Bayern Munich,A,8.5,5.0,1.36
2018,13,2018-02-17,FC Koln,1,1,Hannover,D,2.29,3.39,3.1
2018,13,2018-02-17,Freiburg,1,0,Werder Bremen,H,2.5,3.29,2.89
2018,13,2018-02-18,Augsburg,0,1,Stuttgart,A,2.04,3.39,3.75
2018,13,2018-02-18,M'gladbach,0,1,Dortmund,A,3.0,3.6,2.29
2018,13,2018-02-19,Ein Frankfurt,2,1,RB Leipzig,H,2.5,3.39,2.79
2018,13,2018-02-23,Mainz,1,1,Wolfsburg,D,2.14,3.39,3.5
2018,14,2018-02-24,Stuttgart,1,0,Ein Frankfurt,H,2.37,3.2,3.25
2018,14,2018-02-24,Hoffenheim,1,1,Freiburg,D,1.66,4.2,4.75
2018,14,2018-02-24,Werder Bremen,1,0,Hamburg,H,1.83,3.6,4.5
2018,14,2018-02-24,Bayern Munich,0,0,Hertha,D,1.16,7.5,17.0
2018,14,2018-02-24,Hannover,0,1,M'gladbach,A,2.62,3.39,2.7
2018,14,2018-02-25,Leverkusen,0,2,Schalke 04,A,1.9,3.6,4.0
2018,14,2018-02-25,RB Leipzig,1,2,FC Koln,A,1.55,4.0,6.5
2018,14,2018-02-26,Dortmund,1,1,Augsburg,D,1.44,4.5,7.0
2018,14,2018-03-02,M'gladbach,2,2,Werder Bremen,D,1.95,3.5,4.0
2018,14,2018-03-03,Schalke 04,1,0,Hertha,H,1.66,3.6,6.0
2018,14,2018-03-03,Augsburg,0,2,Hoffenheim,A,2.89,3.39,2.45
2018,14,2018-03-03,Ein Frankfurt,1,0,Hannover,H,1.75,3.6,5.0
2018,14,2018-03-03,Hamburg,0,0,Mainz,D,2.25,3.29,3.39
2018,14,2018-03-03,RB Leipzig,1,1,Dortmund,D,2.39,3.5,2.87
2018,14,2018-03-03,Wolfsburg,1,2,Leverkusen,A,3.29,3.39,2.2
2018,14,2018-03-04,Freiburg,0,4,Bayern Munich,A,10.0,5.5,1.3
2018,15,2018-03-04,FC Koln,2,3,Stuttgart,A,2.45,3.25,3.0
2018,15,2018-03-09,Mainz,0,1,Schalke 04,A,3.6,3.29,2.1
2018,15,2018-03-10,Bayern Munich,6,0,Hamburg,H,1.12,9.0,21.0
2018,15,2018-03-10,Hannover,1,3,Augsburg,A,2.14,3.39,3.39
2018,15,2018-03-10,Hertha,0,0,Freiburg,D,2.1,3.25,3.79
2018,15,2018-03-10,Hoffenheim,3,0,Wolfsburg,H,1.66,4.0,5.0
2018,15,2018-03-10,Leverkusen,2,0,M'gladbach,H,1.7,3.89,5.0
2018,15,2018-03-11,Stuttgart,0,0,RB Leipzig,D,2.62,3.39,2.62
2018,15,2018-03-11,Dortmund,3,2,Ein Frankfurt,H,1.75,3.6,5.0
2018,15,2018-03-12,Werder Bremen,3,1,FC Koln,H,1.83,3.75,4.2
2018,15,2018-03-16,Freiburg,1,2,Stuttgart,A,2.62,3.2,2.79
2018,15,2018-03-17,Augsburg,1,3,Werder Bremen,A,2.5,3.1,3.1
2018,15,2018-03-17,Ein Frankfurt,3,0,Mainz,H,1.61,3.79,6.0
2018,15,2018-03-17,Hamburg,1,2,Hertha,A,2.54,3.0,3.0
2018,15,2018-03-17,M'gladbach,3,3,Hoffenheim,D,2.75,3.39,2.54
2018,15,2018-03-17,Wolfsburg,0,1,Schalke 04,A,3.5,3.25,2.2
2018,16,2018-03-18,RB Leipzig,2,1,Bayern Munich,H,5.0,4.33,1.6
2018,16,2018-03-18,FC Koln,2,0,Leverkusen,H,5.0,3.75,1.72
2018,16,2018-03-18,Dortmund,1,0,Hannover,H,1.44,4.75,7.0
2018,16,2018-03-31,Schalke 04,2,0,Freiburg,H,1.55,3.79,6.5
2018,16,2018-03-31,Stuttgart,1,1,Hamburg,D,1.72,3.6,4.75
2018,16,2018-03-31,Leverkusen,0,0,Augsburg,D,1.44,4.5,6.5
2018,16,2018-03-31,Bayern Munich,6,0,Dortmund,H,1.36,5.0,8.0
2018,16,2018-03-31,Hertha,0,0,Wolfsburg,D,2.04,3.29,3.6
2018,16,2018-03-31,Hannover,2,3,RB Leipzig,A,3.89,3.6,1.95
2018,16,2018-03-31,Hoffenheim,6,0,FC Koln,H,1.53,4.5,5.75
2018,16,2018-04-01,Mainz,0,0,M'gladbach,D,2.45,3.39,2.75
2018,16,2018-04-01,Werder Bremen,2,1,Ein Frankfurt,H,2.37,3.25,3.0
2018,16,2018-04-06,Hannover,2,1,Werder Bremen,H,2.89,3.5,2.37
2018,16,2018-04-07,Augsburg,1,4,Bayern Munich,A,6.5,4.33,1.5
2018,16,2018-04-07,FC Koln,1,1,Mainz,D,2.0,3.5,3.75
2018,16,2018-04-07,Freiburg,0,2,Wolfsburg,A,2.5,3.1,3.1
2018,17,2018-04-07,Hamburg,3,2,Schalke 04,H,4.33,3.39,1.9
2018,17,2018-04-07,M'gladbach,2,1,Hertha,H,1.7,3.5,5.75
2018,17,2018-04-08,Dortmund,3,0,Stuttgart,H,1.61,4.0,5.5
2018,17,2018-04-08,Ein Frankfurt,1,1,Hoffenheim,D,2.39,3.39,3.0
2018,17,2018-04-09,RB Leipzig,1,4,Leverkusen,A,2.29,3.5,3.0
2018,17,2018-04-13,Wolfsburg,0,0,Augsburg,D,2.14,3.29,3.6
2018,17,2018-04-14,Stuttgart,1,1,Hannover,D,1.9,3.6,4.0
2018,17,2018-04-14,Leverkusen,4,1,Ein Frankfurt,H,1.8,3.79,4.33
2018,17,2018-04-14,Bayern Munich,5,1,M'gladbach,H,1.33,5.75,8.0
2018,17,2018-04-14,Hertha,2,1,FC Koln,H,1.95,3.6,3.79
2018,17,2018-04-14,Hoffenheim,2,0,Hamburg,H,1.5,4.33,6.5
2018,17,2018-04-15,Schalke 04,2,0,Dortmund,H,2.54,3.39,2.7
2018,17,2018-04-15,Werder Bremen,1,1,RB Leipzig,D,2.79,3.5,2.45
2018,17,2018-04-16,Mainz,2,0,Freiburg,H,2.29,3.29,3.2
2018,17,2018-04-20,M'gladbach,3,0,Wolfsburg,H,1.8,3.79,4.5
2018,17,2018-04-21,Stuttgart,2,0,Werder Bremen,H,2.39,3.29,3.0
2018,18,2018-04-21,RB Leipzig,2,5,Hoffenheim,A,2.04,3.75,3.39
2018,18,2018-04-21,Hannover,0,3,Bayern Munich,A,6.25,4.59,1.44
2018,18,2018-04-21,Hamburg,1,0,Freiburg,H,2.04,3.39,3.75
2018,18,2018-04-21,Dortmund,4,0,Leverkusen,H,2.29,3.5,3.0
2018,18,2018-04-21,Ein Frankfurt,0,3,Hertha,A,1.95,3.39,4.2
2018,18,2018-04-22,Augsburg,2,0,Mainz,H,2.2,3.29,3.39
2018,18,2018-04-22,FC Koln,2,2,Schalke 04,D,3.75,3.5,2.0
2018,18,2018-04-27,Hoffenheim,3,1,Hannover,H,1.28,6.0,9.5
2018,18,2018-04-28,Wolfsburg,1,3,Hamburg,A,2.2,3.39,3.29
2018,18,2018-04-28,Schalke 04,1,1,M'gladbach,D,1.85,3.6,4.2
2018,18,2018-04-28,Leverkusen,0,1,Stuttgart,A,1.39,4.75,8.0
2018,18,2018-04-28,Freiburg,3,2,FC Koln,H,2.1,3.39,3.6
2018,18,2018-04-28,Bayern Munich,4,1,Ein Frankfurt,H,1.6,4.33,5.25
2018,18,2018-04-28,Hertha,2,2,Augsburg,D,2.04,3.25,3.79
2018,18,2018-04-29,Mainz,3,0,RB Leipzig,H,3.75,3.39,2.04
2018,18,2018-04-29,Werder Bremen,1,1,Dortmund,D,3.79,3.75,1.9
2018,19,2018-05-05,Werder Bremen,0,0,Leverkusen,D,3.79,4.0,1.85
2018,19,2018-05-05,Augsburg,1,2,Schalke 04,A,3.6,3.29,2.1
2018,19,2018-05-05,Dortmund,1,2,Mainz,A,1.3,5.5,10.0
2018,19,2018-05-05,Ein Frankfurt,3,0,Hamburg,H,1.95,3.5,4.0
2018,19,2018-05-05,FC Koln,1,3,Bayern Munich,A,11.0,6.5,1.25
2018,19,2018-05-05,Hannover,3,1,Hertha,H,2.7,3.39,2.62
2018,19,2018-05-05,M'gladbach,3,1,Freiburg,H,1.8,3.6,4.75
2018,19,2018-05-05,RB Leipzig,4,1,Wolfsburg,H,1.61,4.0,5.5
2018,19,2018-05-05,Stuttgart,2,0,Hoffenheim,H,3.1,3.75,2.14
2018,19,2018-05-12,Mainz,1,2,Werder Bremen,A,2.29,3.6,3.0
2018,19,2018-05-12,Leverkusen,3,2,Hannover,H,1.19,7.0,13.0
2018,19,2018-05-12,Schalke 04,1,0,Ein Frankfurt,H,2.29,3.5,3.0
2018,19,2018-05-12,Hoffenheim,3,1,Dortmund,H,2.2,3.79,3.0
2018,19,2018-05-12,Wolfsburg,4,1,FC Koln,H,1.64,4.0,5.25
2018,19,2018-05-12,Hamburg,2,1,M'gladbach,H,2.29,3.5,3.0
2018,19,2018-05-12,Freiburg,2,0,Augsburg,H,1.95,3.39,4.0
2018,20,2018-05-12,Bayern Munich,1,4,Stuttgart,A,1.16,8.0,15.0
2018,20,2018-05-12,Hertha,2,6,RB Leipzig,A,4.2,3.75,1.85
2019,1,2018-08-24,Bayern Munich,3,1,Hoffenheim,H,1.2,7.5,12.0
2019,1,2018-08-25,Wolfsburg,2,1,Schalke 04,H,3.1,3.3,2.37
2019,1,2018-08-25,Werder Bremen,1,1,Hannover,D,1.85,3.6,4.0
2019,1,2018-08-25,M'gladbach,2,0,Leverkusen,H,2.8,3.5,2.45
2019,1,2018-08-25,Freiburg,0,2,Ein Frankfurt,A,2.3,3.3,3.25
2019,1,2018-08-25,Fortuna Dusseldorf,1,2,Augsburg,A,2.37,3.25,3.0
2019,1,2018-08-25,Hertha,1,0,Nurnberg,H,2.04,3.4,3.75
2019,1,2018-08-26,Dortmund,4,1,RB Leipzig,H,1.72,3.8,4.75
2019,1,2018-08-26,Mainz,1,0,Stuttgart,H,2.7,3.25,2.7
2019,1,2018-08-31,Hannover,0,0,Dortmund,D,5.5,4.33,1.57
2019,1,2018-09-01,Nurnberg,1,1,Mainz,D,2.37,3.3,3.1
2019,1,2018-09-01,Stuttgart,0,3,Bayern Munich,A,11.0,5.5,1.28
2019,1,2018-09-01,Leverkusen,1,3,Wolfsburg,A,1.61,4.33,5.0
2019,1,2018-09-01,Hoffenheim,3,1,Freiburg,H,1.55,4.0,6.5
2019,1,2018-09-01,Ein Frankfurt,1,2,Werder Bremen,A,2.4,3.5,2.9
2019,1,2018-09-01,Augsburg,1,1,M'gladbach,D,2.62,3.4,2.7
2019,2,2018-09-02,RB Leipzig,1,1,Fortuna Dusseldorf,D,1.4,4.75,8.0
2019,2,2018-09-02,Schalke 04,0,2,Hertha,A,1.75,3.6,5.0
2019,2,2018-09-14,Dortmund,3,1,Ein Frankfurt,H,1.4,5.0,7.5
2019,2,2018-09-15,Bayern Munich,3,1,Leverkusen,H,1.2,7.0,13.0
2019,2,2018-09-15,Fortuna Dusseldorf,2,1,Hoffenheim,H,4.0,3.6,1.9
2019,2,2018-09-15,Mainz,2,1,Augsburg,H,2.54,3.25,2.87
2019,2,2018-09-15,M'gladbach,2,1,Schalke 04,H,2.37,3.4,3.0
2019,2,2018-09-15,RB Leipzig,3,2,Hannover,H,1.53,4.33,5.5
2019,2,2018-09-15,Wolfsburg,2,2,Hertha,D,2.1,3.25,3.75
2019,2,2018-09-16,Freiburg,3,3,Stuttgart,D,2.62,3.25,2.75
2019,2,2018-09-16,Werder Bremen,1,1,Nurnberg,D,1.66,4.0,5.0
2019,2,2018-09-21,Stuttgart,0,0,Fortuna Dusseldorf,D,1.72,3.6,5.25
2019,2,2018-09-22,Wolfsburg,1,3,Freiburg,A,1.72,3.6,5.25
2019,2,2018-09-22,Nurnberg,2,0,Hannover,H,2.5,3.25,2.9
2019,2,2018-09-22,Schalke 04,0,2,Bayern Munich,A,8.0,4.5,1.4
2019,2,2018-09-22,Hertha,4,2,M'gladbach,H,2.37,3.3,3.1
2019,3,2018-09-22,Hoffenheim,1,1,Dortmund,D,2.62,3.75,2.4
2019,3,2018-09-22,Augsburg,2,3,Werder Bremen,A,2.5,3.25,2.9
2019,3,2018-09-23,Ein Frankfurt,1,1,RB Leipzig,D,2.9,3.4,2.35
2019,3,2018-09-23,Leverkusen,1,0,Mainz,H,1.57,4.33,5.5
2019,3,2018-09-25,Hannover,1,3,Hoffenheim,A,3.5,3.6,2.04
2019,3,2018-09-25,Werder Bremen,3,1,Hertha,H,2.0,3.5,3.8
2019,3,2018-09-25,Bayern Munich,1,1,Augsburg,D,1.1,10.0,23.0
2019,3,2018-09-25,Freiburg,1,0,Schalke 04,H,3.5,3.2,2.14
2019,3,2018-09-26,Dortmund,7,0,Nurnberg,H,1.3,5.5,10.0
2019,3,2018-09-26,Fortuna Dusseldorf,1,2,Leverkusen,A,3.75,3.75,1.95
2019,3,2018-09-26,Mainz,0,0,Wolfsburg,D,2.6,3.25,2.8
2019,3,2018-09-26,M'gladbach,3,1,Ein Frankfurt,H,1.75,3.8,4.75
2019,3,2018-09-26,RB Leipzig,2,0,Stuttgart,H,1.72,3.8,4.75
2019,3,2018-09-28,Hertha,2,0,Bayern Munich,H,10.0,5.75,1.28
2019,3,2018-09-29,Wolfsburg,2,2,M'gladbach,D,2.3,3.4,3.1
2019,3,2018-09-29,Schalke 04,1,0,Mainz,H,1.64,3.75,5.5
2019,4,2018-09-29,Stuttgart,2,1,Werder Bremen,H,2.7,3.25,2.7
2019,4,2018-09-29,Leverkusen,2,4,Dortmund,A,2.8,3.5,2.4
2019,4,2018-09-29,Hoffenheim,1,2,RB Leipzig,A,2.04,3.75,3.4
2019,4,2018-09-29,Nurnberg,3,0,Fortuna Dusseldorf,H,2.14,3.4,3.4
2019,4,2018-09-30,Augsburg,4,1,Freiburg,H,1.9,3.4,4.33
2019,4,2018-09-30,Ein Frankfurt,4,1,Hannover,H,1.9,3.6,4.0
2019,4,2018-10-05,Werder Bremen,2,0,Wolfsburg,H,1.95,3.5,4.0
2019,4,2018-10-06,Hannover,3,1,Stuttgart,H,2.5,3.3,2.87
2019,4,2018-10-06,Fortuna Dusseldorf,0,2,Schalke 04,A,3.6,3.4,2.1
2019,4,2018-10-06,Mainz,0,0,Hertha,D,2.7,3.2,2.7
2019,4,2018-10-06,Bayern Munich,0,3,M'gladbach,A,1.2,7.0,13.0
2019,4,2018-10-06,Dortmund,4,3,Augsburg,H,1.44,4.75,7.0
2019,4,2018-10-07,Freiburg,0,0,Leverkusen,D,3.4,3.4,2.14
2019,4,2018-10-07,Hoffenheim,1,2,Ein Frankfurt,A,1.72,3.8,4.75
2019,4,2018-10-07,RB Leipzig,6,0,Nurnberg,H,1.44,4.75,7.0
2019,4,2018-10-19,Ein Frankfurt,7,1,Fortuna Dusseldorf,H,1.61,3.8,5.75
2019,5,2018-10-20,Stuttgart,0,4,Dortmund,A,4.2,3.75,1.83
2019,5,2018-10-20,Augsburg,0,0,RB Leipzig,D,3.0,3.5,2.3
2019,5,2018-10-20,Leverkusen,2,2,Hannover,D,1.5,4.33,6.5
2019,5,2018-10-20,Nurnberg,1,3,Hoffenheim,A,3.75,3.8,1.9
2019,5,2018-10-20,Schalke 04,0,2,Werder Bremen,A,2.04,3.4,3.75
2019,5,2018-10-20,Wolfsburg,1,3,Bayern Munich,A,8.5,5.0,1.36
2019,5,2018-10-21,M'gladbach,4,0,Mainz,H,1.61,4.33,5.0
2019,5,2018-10-21,Hertha,1,1,Freiburg,D,1.85,3.6,4.33
2019,5,2018-10-26,Freiburg,3,1,M'gladbach,H,3.5,3.6,2.0
2019,5,2018-10-27,Dortmund,2,2,Hertha,D,1.4,4.75,8.0
2019,5,2018-10-27,Fortuna Dusseldorf,0,3,Wolfsburg,A,3.0,3.4,2.37
2019,5,2018-10-27,Hannover,1,2,Augsburg,A,2.6,3.3,2.75
2019,5,2018-10-27,Hoffenheim,4,0,Stuttgart,H,1.57,4.33,5.5
2019,5,2018-10-27,Mainz,1,2,Bayern Munich,A,11.0,6.5,1.25
2019,5,2018-10-28,Werder Bremen,2,6,Leverkusen,A,2.3,3.4,3.1
2019,5,2018-10-28,RB Leipzig,0,0,Schalke 04,D,1.75,3.6,4.75
2019,6,2018-10-28,Nurnberg,1,1,Ein Frankfurt,D,3.3,3.5,2.14
2019,6,2018-11-02,Stuttgart,0,3,Ein Frankfurt,A,3.0,3.5,2.3
