Season_End_Year,Wk,Date,Home,HomeGoals,AwayGoals,Away,FTR,B365H,B365D,B365A
2019,21,2019-09-28,Flamengo RJ,0,0,Sao Paulo,D,1.61,3.66,5.79
2019,21,2019-09-29,Atletico-MG,2,1,Ceara,H,1.58,3.82,5.81
2019,22,2019-09-29,Athletico-PR,1,1,Chapecoense-SC,D,1.27,5.36,10.82
2019,22,2019-09-29,Santos,2,0,CSA,H,1.19,6.42,14.74
2019,22,2019-09-29,Fluminense,2,1,Gremio,H,2.22,3.24,3.23
2019,22,2019-09-29,Corinthians,1,0,Vasco,H,1.79,3.3,4.92
2019,22,2019-09-29,Internacional,1,1,Palmeiras,D,3.17,2.94,2.44
2019,22,2019-10-01,Avai,0,2,Bahia,A,3.08,2.88,2.53
2019,22,2019-10-01,Fortaleza,1,0,Botafogo RJ,H,1.8,3.51,4.47
2019,22,2019-10-01,Goias,1,0,Cruzeiro,H,2.92,2.97,2.58
2019,22,2019-10-02,Atletico-MG,1,2,Vasco,A,1.77,3.47,4.72
2019,22,2019-10-02,Chapecoense-SC,0,1,Corinthians,A,3.99,2.99,2.07
2019,23,2019-10-05,Gremio,0,0,Corinthians,D,1.73,3.35,5.23
2019,23,2019-10-05,Bahia,1,2,Athletico-PR,A,2.14,3.19,3.54
2019,23,2019-10-05,Vasco,0,1,Santos,A,2.51,3.11,2.9
2019,23,2019-10-05,Sao Paulo,2,1,Fortaleza,H,1.46,4.17,7.14
2019,23,2019-10-06,Cruzeiro,1,1,Internacional,D,2.52,2.93,3.06
2019,23,2019-10-06,Chapecoense-SC,0,1,Flamengo RJ,A,5.94,3.78,1.58
2019,23,2019-10-06,Botafogo RJ,0,1,Fluminense,A,2.97,3.04,2.5
2019,23,2019-10-06,Ceara,0,1,Goias,A,1.62,3.67,5.8
2019,23,2019-10-06,Palmeiras,1,1,Atletico-MG,D,1.4,4.35,8.2
2019,23,2019-10-06,CSA,3,1,Avai,H,2.44,2.85,3.28
2019,24,2019-10-09,CSA,1,0,Internacional,H,4.92,3.28,1.79
2019,24,2019-10-09,Botafogo RJ,3,1,Goias,H,2.08,3.22,3.64
2019,24,2019-10-10,Corinthians,2,2,Athletico-PR,D,1.91,3.18,4.35
2019,24,2019-10-10,Fortaleza,2,0,Chapecoense-SC,H,1.59,3.81,5.58
2019,24,2019-10-10,Bahia,0,0,Sao Paulo,D,2.47,2.88,3.17
2019,24,2019-10-10,Gremio,2,1,Ceara,H,1.66,3.51,5.55
2019,24,2019-10-10,Cruzeiro,0,0,Fluminense,D,1.82,3.37,4.58
2019,24,2019-10-10,Santos,2,0,Palmeiras,H,2.8,2.95,2.71
2019,24,2019-10-10,Avai,0,0,Vasco,D,3.07,2.81,2.59
2019,24,2019-10-11,Flamengo RJ,3,1,Atletico-MG,H,1.48,4.12,6.7
2019,25,2019-10-12,Goias,1,0,CSA,H,1.63,3.69,5.58
2019,25,2019-10-12,Fluminense,2,0,Bahia,H,2.11,3.1,3.78
2019,25,2019-10-13,Sao Paulo,1,0,Corinthians,H,2.21,2.82,3.93
2019,25,2019-10-13,Atletico-MG,1,4,Gremio,A,2.42,3.26,2.9
2019,25,2019-10-13,Vasco,1,0,Fortaleza,H,1.55,4.0,6.04
2019,25,2019-10-13,Chapecoense-SC,1,1,Cruzeiro,D,4.14,3.1,2.01
2019,25,2019-10-13,Ceara,1,0,Avai,H,1.55,3.69,6.83
2019,25,2019-10-13,Athletico-PR,0,2,Flamengo RJ,A,2.88,3.27,2.43
2019,25,2019-10-13,Palmeiras,1,0,Botafogo RJ,H,1.24,5.61,12.51
2019,25,2019-10-13,Internacional,0,0,Santos,D,2.16,3.15,3.54
2019,26,2019-10-16,CSA,2,2,Atletico-MG,D,3.58,3.22,2.1
2019,26,2019-10-16,Gremio,0,1,Bahia,A,1.49,4.04,6.71
2019,26,2019-10-17,Santos,2,1,Ceara,H,1.48,4.04,6.95
2019,26,2019-10-17,Avai,0,2,Internacional,A,3.88,2.95,2.12
2019,26,2019-10-17,Goias,2,2,Corinthians,D,2.8,2.9,2.74
2019,26,2019-10-17,Vasco,2,1,Botafogo RJ,H,1.7,3.57,5.04
2019,26,2019-10-17,Cruzeiro,1,0,Sao Paulo,H,2.56,2.89,3.02
2019,26,2019-10-17,Fortaleza,1,2,Flamengo RJ,A,5.79,3.83,1.58
2019,26,2019-10-17,Palmeiras,1,0,Chapecoense-SC,H,1.16,6.89,17.2
2019,26,2019-10-18,Fluminense,1,2,Athletico-PR,A,2.45,3.17,2.91
2019,27,2019-10-19,Fortaleza,2,1,Gremio,H,2.71,2.98,2.76
2019,27,2019-10-19,Corinthians,1,2,Cruzeiro,A,2.23,2.97,3.54
2019,27,2019-10-20,Athletico-PR,1,1,Palmeiras,D,2.73,3.13,2.63
2019,27,2019-10-20,Atletico-MG,2,0,Santos,H,2.39,3.28,2.93
2019,27,2019-10-20,Internacional,0,1,Vasco,A,1.77,3.37,4.91
2019,27,2019-10-20,Sao Paulo,1,0,Avai,H,1.38,4.39,8.94
2019,27,2019-10-20,Flamengo RJ,2,0,Fluminense,H,1.45,4.23,7.16
2019,27,2019-10-20,Chapecoense-SC,2,2,Goias,D,1.99,3.15,4.07
2019,27,2019-10-21,Bahia,1,2,Ceara,A,1.67,3.51,5.55
2019,27,2019-10-22,Botafogo RJ,2,1,CSA,H,1.69,3.43,5.42
2019,28,2019-10-26,Ceara,1,1,Vasco,D,2.03,3.2,3.86
2019,28,2019-10-26,Corinthians,0,0,Santos,D,2.64,2.99,2.84
2019,28,2019-10-26,Bahia,2,3,Internacional,A,2.5,2.95,3.07
2019,28,2019-10-26,Fluminense,1,1,Chapecoense-SC,D,1.42,4.34,7.66
2019,28,2019-10-27,Avai,1,2,Palmeiras,A,6.3,3.52,1.61
2019,28,2019-10-27,Sao Paulo,2,0,Atletico-MG,H,1.83,3.34,4.53
2019,28,2019-10-27,Flamengo RJ,1,0,CSA,H,1.07,10.82,26.58
2019,28,2019-10-27,Athletico-PR,4,1,Goias,H,1.29,5.33,9.85
2019,28,2019-10-27,Cruzeiro,1,1,Fortaleza,D,1.62,3.47,6.08
2019,28,2019-10-27,Gremio,3,0,Botafogo RJ,H,1.3,5.07,10.01
2019,29,2019-10-30,Atletico-MG,0,2,Chapecoense-SC,A,1.29,5.32,9.91
2019,29,2019-10-30,Avai,1,3,Fortaleza,A,2.54,2.98,2.97
2019,29,2019-10-30,Palmeiras,3,0,Sao Paulo,H,1.8,3.23,5.05
2019,29,2019-10-31,Ceara,2,0,Fluminense,H,1.97,3.24,4.01
2019,29,2019-10-31,CSA,2,1,Corinthians,H,3.87,2.92,2.15
2019,29,2019-10-31,Vasco,1,3,Gremio,A,2.63,2.98,2.86
2019,29,2019-10-31,Santos,1,0,Bahia,H,1.56,3.85,5.98
2019,29,2019-10-31,Goias,2,2,Flamengo RJ,D,7.15,4.49,1.42
2019,29,2019-11-01,Internacional,1,1,Athletico-PR,D,1.81,3.49,4.42
2019,29,2019-11-01,Botafogo RJ,0,2,Cruzeiro,A,3.24,2.95,2.39
2019,30,2019-11-02,Palmeiras,1,0,Ceara,H,1.25,5.41,12.42
2019,30,2019-11-02,Fortaleza,2,2,Atletico-MG,D,2.58,3.09,2.83
2019,30,2019-11-02,Fluminense,0,0,Vasco,D,2.27,3.11,3.27
2019,30,2019-11-03,Chapecoense-SC,0,3,Sao Paulo,A,4.54,3.22,1.87
2019,30,2019-11-03,Flamengo RJ,4,1,Corinthians,H,1.46,4.05,7.43
2019,30,2019-11-03,Athletico-PR,1,0,CSA,H,1.25,5.68,11.19
2019,30,2019-11-03,Gremio,2,0,Internacional,H,2.0,3.1,4.11
2019,30,2019-11-03,Cruzeiro,1,1,Bahia,D,1.78,3.3,4.97
2019,30,2019-11-03,Santos,4,1,Botafogo RJ,H,1.31,5.06,9.72
2019,30,2019-11-03,Goias,2,0,Avai,H,1.6,3.71,5.86
2019,31,2019-11-06,Corinthians,3,2,Fortaleza,H,1.68,3.49,5.41
2019,31,2019-11-06,Atletico-MG,2,0,Goias,H,1.44,4.36,7.04
2019,31,2019-11-07,Sao Paulo,0,2,Fluminense,A,1.7,3.49,5.28
2019,31,2019-11-07,Ceara,2,0,Internacional,H,2.4,3.05,3.11
2019,31,2019-11-07,Vasco,1,2,Palmeiras,A,2.99,2.95,2.55
2019,31,2019-11-07,Athletico-PR,0,0,Cruzeiro,D,1.73,3.56,4.84
2019,31,2019-11-07,Avai,1,2,Santos,A,6.27,3.77,1.56
2019,31,2019-11-07,Botafogo RJ,0,1,Flamengo RJ,A,7.08,4.53,1.42
2019,31,2019-11-07,Bahia,1,1,Chapecoense-SC,D,1.47,4.07,7.31
2019,31,2019-11-08,Gremio,2,1,CSA,H,1.15,7.37,17.73
2019,32,2019-11-09,Palmeiras,1,1,Corinthians,D,1.57,3.58,6.75
2019,32,2019-11-09,Goias,0,3,Santos,A,3.76,3.43,1.97
2019,32,2019-11-10,Fortaleza,1,0,Ceara,H,2.88,2.98,2.62
2019,32,2019-11-10,CSA,0,3,Vasco,A,2.97,2.97,2.55
2019,32,2019-11-10,Chapecoense-SC,0,1,Gremio,A,5.91,3.69,1.6
2019,32,2019-11-10,Internacional,2,1,Fluminense,H,1.71,3.53,5.13
2019,32,2019-11-10,Sao Paulo,0,1,Athletico-PR,A,1.71,3.47,5.25
2019,32,2019-11-10,Cruzeiro,0,0,Atletico-MG,D,2.24,3.12,3.36
2019,32,2019-11-10,Flamengo RJ,3,1,Bahia,H,1.27,5.27,11.21
2019,32,2019-11-11,Botafogo RJ,2,0,Avai,H,1.65,3.59,5.5
2019,33,2019-11-14,Flamengo RJ,4,4,Vasco,D,1.37,4.62,8.17
2019,33,2019-11-16,Santos,1,1,Sao Paulo,D,1.95,3.18,4.2
2019,33,2019-11-16,Fluminense,1,1,Atletico-MG,D,2.19,3.29,3.27
2019,33,2019-11-17,Bahia,1,1,Palmeiras,D,4.42,3.19,1.9
2019,33,2019-11-17,Gremio,0,1,Flamengo RJ,A,1.96,3.39,3.84
2019,33,2019-11-17,Athletico-PR,1,0,Botafogo RJ,H,1.39,4.5,8.06
2019,33,2019-11-17,Chapecoense-SC,1,0,Ceara,H,3.15,3.08,2.36
2019,33,2019-11-17,Corinthians,0,0,Internacional,D,2.43,2.94,3.18
2019,33,2019-11-17,Fortaleza,3,0,CSA,H,1.61,3.66,5.91
2019,33,2019-11-18,Cruzeiro,0,0,Avai,D,1.28,5.05,11.39
2019,34,2019-11-18,Vasco,1,1,Goias,D,1.51,3.98,6.62
2019,34,2019-11-24,Internacional,2,2,Fortaleza,D,1.4,4.36,8.15
2019,34,2019-11-24,Avai,0,1,Chapecoense-SC,A,2.41,3.06,3.07
2019,34,2019-11-24,Ceara,1,1,Sao Paulo,D,2.57,2.98,2.93
2019,34,2019-11-24,Botafogo RJ,1,0,Corinthians,H,3.02,2.9,2.55
2019,34,2019-11-24,Atletico-MG,0,1,Athletico-PR,A,1.93,3.5,3.82
2019,34,2019-11-24,Goias,4,3,Bahia,H,2.42,3.17,2.95
2019,34,2019-11-24,Santos,4,1,Cruzeiro,H,1.84,3.44,4.35
2019,34,2019-11-24,Palmeiras,1,2,Gremio,A,2.13,3.15,3.57
2019,34,2019-11-25,CSA,0,1,Fluminense,A,3.67,3.27,2.05
2019,35,2019-11-27,Chapecoense-SC,0,1,Botafogo RJ,A,2.49,2.99,3.02
2019,35,2019-11-27,Internacional,1,2,Goias,A,1.37,4.67,8.19
2019,35,2019-11-28,Sao Paulo,1,0,Vasco,H,1.65,3.56,5.63
2019,35,2019-11-28,Fortaleza,2,1,Santos,H,3.14,3.21,2.29
2019,35,2019-11-28,Fluminense,1,0,Palmeiras,H,2.71,3.08,2.7
2019,35,2019-11-28,Flamengo RJ,4,1,Ceara,H,1.43,4.47,6.94
2019,35,2019-11-28,Corinthians,3,0,Avai,H,1.37,4.27,10.05
2019,35,2019-11-28,Athletico-PR,2,0,Gremio,H,2.51,3.17,2.84
2019,35,2019-11-28,Bahia,1,1,Atletico-MG,D,2.44,3.18,2.93
2019,35,2019-11-29,Cruzeiro,0,1,CSA,A,1.33,4.73,10.06
2019,36,2019-11-30,Botafogo RJ,0,1,Internacional,A,3.65,3.1,2.13
2019,36,2019-11-30,Ceara,1,1,Athletico-PR,D,2.07,3.11,3.79
2019,36,2019-12-01,Santos,2,0,Chapecoense-SC,H,1.22,5.98,12.31
2019,36,2019-12-01,Gremio,3,0,Sao Paulo,H,1.8,3.34,4.75
2019,36,2019-12-01,CSA,1,2,Bahia,A,3.06,3.15,2.36
2019,36,2019-12-01,Palmeiras,1,3,Flamengo RJ,A,2.37,3.32,2.91
2019,36,2019-12-01,Goias,1,2,Fortaleza,A,1.94,3.51,3.75
2019,36,2019-12-01,Avai,1,1,Fluminense,D,6.11,3.86,1.55
2019,36,2019-12-01,Atletico-MG,2,1,Corinthians,H,1.95,3.29,4.02
2019,36,2019-12-02,Vasco,1,0,Cruzeiro,H,2.49,2.98,3.03
2019,37,2019-12-04,Athletico-PR,1,0,Santos,H,2.21,3.32,3.22
2019,37,2019-12-04,Atletico-MG,2,0,Botafogo RJ,H,1.42,4.33,7.83
2019,37,2019-12-04,Ceara,0,1,Corinthians,A,2.07,3.03,3.99
2019,37,2019-12-05,Fluminense,0,0,Fortaleza,D,1.83,3.52,4.32
2019,37,2019-12-05,Chapecoense-SC,3,0,CSA,H,2.08,3.16,3.75
2019,37,2019-12-05,Sao Paulo,2,1,Internacional,H,2.13,2.95,3.89
2019,37,2019-12-05,Bahia,1,1,Vasco,D,1.85,3.29,4.54
2019,37,2019-12-05,Gremio,2,0,Cruzeiro,H,1.62,3.76,5.49
2019,37,2019-12-05,Palmeiras,5,1,Goias,H,1.39,4.79,7.46
2019,37,2019-12-05,Flamengo RJ,6,1,Avai,H,1.1,9.53,21.17
2019,38,2019-12-08,Vasco,1,1,Chapecoense-SC,D,1.4,4.46,7.8
2019,38,2019-12-08,Goias,3,2,Gremio,H,2.01,3.52,3.53
2019,38,2019-12-08,Santos,4,0,Flamengo RJ,H,2.65,3.54,2.47
2019,38,2019-12-08,Fortaleza,2,1,Bahia,H,2.02,3.51,3.54
2019,38,2019-12-08,Internacional,2,1,Atletico-MG,H,1.57,4.09,5.42
2019,38,2019-12-08,Cruzeiro,0,2,Palmeiras,A,2.55,3.23,2.76
2019,38,2019-12-08,Corinthians,1,2,Fluminense,A,2.11,3.19,3.6
2019,38,2019-12-08,Botafogo RJ,1,1,Ceara,D,3.1,2.51,2.9
2019,38,2019-12-08,Avai,0,0,Athletico-PR,D,4.01,3.47,1.9
2019,38,2019-12-08,CSA,1,2,Sao Paulo,A,3.43,3.21,2.17
2020,1,2020-08-08,Fortaleza,0,2,Athletico-PR,A,2.02,3.25,3.77
2020,1,2020-08-08,Coritiba,0,1,Internacional,A,3.77,3.06,2.11
2020,1,2020-08-09,Santos,1,1,Bragantino,D,2.15,3.25,3.39
2020,1,2020-08-09,Gremio,1,0,Fluminense,H,1.58,3.67,6.13
2020,1,2020-08-09,Sport Recife,3,2,Ceara,H,2.91,2.93,2.61
2020,1,2020-08-09,Flamengo RJ,0,1,Atletico-MG,A,1.47,4.46,6.27
2020,1,2020-08-12,Athletico-PR,2,1,Goias,H,1.28,5.38,10.03
2020,1,2020-08-12,Atletico-MG,3,2,Corinthians,H,1.98,3.21,4.0
2020,1,2020-08-12,Bragantino,1,1,Botafogo RJ,D,1.62,3.75,5.42
2020,1,2020-08-13,Internacional,2,0,Santos,H,1.85,3.21,4.67
2020,2,2020-08-13,Atletico GO,3,0,Flamengo RJ,H,7.0,4.34,1.44
2020,2,2020-08-13,Bahia,1,0,Coritiba,H,2.08,2.96,4.02
2020,2,2020-08-13,Ceara,1,1,Gremio,D,2.59,2.92,2.92
2020,2,2020-08-13,Fluminense,1,1,Palmeiras,D,4.47,3.26,1.86
2020,2,2020-08-13,Sao Paulo,1,0,Fortaleza,H,1.58,3.65,6.34
2020,2,2020-08-14,Vasco,2,0,Sport Recife,H,2.11,3.0,3.89
2020,2,2020-08-15,Coritiba,0,1,Flamengo RJ,A,5.22,3.66,1.66
2020,2,2020-08-15,Gremio,0,0,Corinthians,D,1.75,3.21,5.39
2020,2,2020-08-16,Palmeiras,1,1,Goias,D,1.19,6.51,14.23
2020,2,2020-08-16,Atletico-MG,2,0,Ceara,H,1.55,3.85,6.05
2020,3,2020-08-16,Bahia,2,1,Bragantino,H,2.81,3.1,2.56
2020,3,2020-08-16,Vasco,2,1,Sao Paulo,H,3.09,3.11,2.38
2020,3,2020-08-16,Fluminense,2,1,Internacional,H,3.52,3.0,2.22
2020,3,2020-08-16,Atletico GO,1,1,Sport Recife,D,2.01,3.1,4.03
2020,3,2020-08-16,Fortaleza,0,0,Botafogo RJ,D,2.01,3.13,3.97
2020,3,2020-08-16,Santos,3,1,Athletico-PR,H,2.4,3.13,3.02
2020,3,2020-08-19,Athletico-PR,0,1,Palmeiras,A,3.45,2.94,2.29
2020,3,2020-08-19,Flamengo RJ,1,1,Gremio,D,2.03,3.11,3.95
2020,3,2020-08-19,Bragantino,2,1,Fluminense,H,2.06,3.2,3.72
2020,3,2020-08-20,Goias,1,3,Fortaleza,A,2.69,2.94,2.81
2020,4,2020-08-20,Internacional,3,0,Atletico GO,H,1.75,3.36,5.06
2020,4,2020-08-20,Botafogo RJ,2,1,Atletico-MG,H,4.39,3.43,1.83
2020,4,2020-08-20,Corinthians,3,1,Coritiba,H,1.83,3.14,5.0
2020,4,2020-08-20,Sport Recife,0,1,Santos,A,2.45,3.15,2.93
2020,4,2020-08-21,Ceara,0,3,Vasco,A,2.07,3.07,3.92
2020,4,2020-08-21,Sao Paulo,1,1,Bahia,D,1.74,3.41,5.13
2020,4,2020-08-22,Athletico-PR,0,1,Fluminense,A,1.9,3.21,4.35
2020,4,2020-08-22,Internacional,1,0,Atletico-MG,H,2.25,3.21,3.21
2020,4,2020-08-23,Sport Recife,0,1,Sao Paulo,A,3.32,3.04,2.3
2020,4,2020-08-23,Vasco,0,0,Gremio,D,3.82,3.13,2.07
2020,5,2020-08-23,Palmeiras,2,1,Santos,H,1.96,3.11,4.27
2020,5,2020-08-23,Bragantino,1,2,Coritiba,A,1.58,3.75,6.08
2020,5,2020-08-23,Flamengo RJ,1,1,Botafogo RJ,D,1.36,4.66,8.59
2020,5,2020-08-23,Goias,2,0,Atletico GO,H,2.91,2.95,2.59
2020,5,2020-08-24,Ceara,2,0,Bahia,H,2.13,3.1,3.66
2020,5,2020-08-26,Sao Paulo,1,0,Athletico-PR,H,1.97,3.15,4.13
2020,5,2020-08-27,Corinthians,1,1,Fortaleza,D,1.89,3.24,4.35
2020,5,2020-08-29,Botafogo RJ,0,2,Internacional,A,4.64,3.34,1.82
2020,5,2020-08-29,Bahia,1,1,Palmeiras,D,4.06,2.99,2.07
2020,5,2020-08-29,Fluminense,2,1,Vasco,H,2.23,3.05,3.47
2020,6,2020-08-30,Atletico GO,0,2,Ceara,A,2.46,3.08,3.0
2020,6,2020-08-30,Santos,0,1,Flamengo RJ,A,3.49,3.35,2.08
2020,6,2020-08-30,Fortaleza,3,0,Bragantino,H,2.3,3.15,3.18
2020,6,2020-08-30,Sao Paulo,2,1,Corinthians,H,2.26,2.97,3.46
2020,6,2020-08-30,Coritiba,1,0,Sport Recife,H,2.37,2.94,3.29
2020,6,2020-09-02,Ceara,1,0,Fortaleza,H,2.57,2.89,2.99
2020,6,2020-09-02,Fluminense,1,1,Atletico GO,D,1.73,3.38,5.19
2020,6,2020-09-02,Goias,1,2,Corinthians,A,3.32,3.03,2.3
2020,6,2020-09-03,Santos,2,2,Vasco,D,1.7,3.7,4.9
2020,6,2020-09-03,Gremio,1,2,Sport Recife,A,1.38,4.53,8.45
2020,7,2020-09-03,Palmeiras,1,1,Internacional,D,1.95,3.07,4.45
2020,7,2020-09-03,Botafogo RJ,0,0,Coritiba,D,2.13,3.13,3.62
2020,7,2020-09-03,Bahia,3,5,Flamengo RJ,A,3.28,3.1,2.28
2020,7,2020-09-03,Athletico-PR,1,1,Bragantino,D,2.35,3.18,3.06
2020,7,2020-09-04,Atletico-MG,3,0,Sao Paulo,H,2.0,3.22,3.9
2020,7,2020-09-05,Flamengo RJ,2,1,Fortaleza,H,1.44,4.3,7.11
2020,7,2020-09-05,Corinthians,2,2,Botafogo RJ,D,1.79,3.37,4.79
2020,7,2020-09-06,Atletico GO,1,1,Gremio,D,4.83,3.28,1.81
2020,7,2020-09-06,Sao Paulo,3,1,Fluminense,H,1.88,3.23,4.49
2020,7,2020-09-06,Vasco,1,0,Athletico-PR,H,2.31,3.05,3.29
2020,8,2020-09-06,Bragantino,1,2,Palmeiras,A,3.24,3.07,2.32
2020,8,2020-09-06,Ceara,0,1,Santos,A,2.04,3.22,3.81
2020,8,2020-09-06,Internacional,2,2,Bahia,D,1.55,3.81,6.28
2020,8,2020-09-07,Coritiba,0,1,Atletico-MG,A,4.79,3.64,1.72
2020,8,2020-09-07,Sport Recife,2,1,Goias,H,1.91,3.21,4.34
2020,8,2020-09-09,Athletico-PR,1,1,Botafogo RJ,D,1.77,3.42,4.73
2020,8,2020-09-09,Fortaleza,1,0,Sport Recife,H,1.95,3.21,4.13
2020,8,2020-09-09,Goias,3,3,Coritiba,D,2.52,2.94,3.0
2020,8,2020-09-09,Sao Paulo,1,1,Bragantino,D,2.03,3.32,3.66
2020,8,2020-09-10,Corinthians,0,2,Palmeiras,A,3.72,2.9,2.2
2020,9,2020-09-10,Bahia,0,2,Gremio,A,3.66,3.13,2.11
2020,9,2020-09-10,Internacional,2,0,Ceara,H,1.68,3.38,5.69
2020,9,2020-09-10,Fluminense,1,2,Flamengo RJ,A,5.46,3.71,1.63
2020,9,2020-09-10,Santos,3,1,Atletico-MG,H,4.2,3.85,1.76
2020,9,2020-09-11,Vasco,1,2,Atletico GO,A,2.16,3.06,3.64
2020,9,2020-09-12,Athletico-PR,1,0,Coritiba,H,1.96,3.11,4.31
2020,9,2020-09-12,Santos,2,2,Sao Paulo,D,3.2,3.22,2.27
2020,9,2020-09-13,Goias,1,0,Internacional,H,4.3,3.36,1.88
2020,9,2020-09-13,Ceara,2,0,Flamengo RJ,H,3.58,3.32,2.07
2020,9,2020-09-13,Bahia,0,1,Atletico GO,A,2.12,3.09,3.74
2020,10,2020-09-13,Palmeiras,2,2,Sport Recife,D,1.44,4.09,7.93
2020,10,2020-09-13,Gremio,1,1,Fortaleza,D,1.59,3.67,6.18
2020,10,2020-09-13,Fluminense,2,1,Corinthians,H,2.3,3.02,3.36
2020,10,2020-09-13,Atletico-MG,2,1,Bragantino,H,1.64,3.93,5.02
2020,10,2020-09-14,Botafogo RJ,2,3,Vasco,A,2.56,2.98,2.95
2020,10,2020-09-17,Corinthians,3,2,Bahia,H,2.22,3.11,3.43
2020,10,2020-09-19,Bragantino,4,2,Ceara,H,2.06,3.35,3.57
2020,10,2020-09-19,Fortaleza,1,0,Internacional,H,2.88,2.84,2.74
2020,10,2020-09-20,Atletico GO,3,4,Atletico-MG,A,4.53,3.44,1.81
2020,10,2020-09-20,Coritiba,1,0,Vasco,H,2.12,3.17,3.62
2020,11,2020-09-20,Gremio,1,1,Palmeiras,D,2.51,2.88,3.16
2020,11,2020-09-20,Botafogo RJ,0,0,Santos,D,2.64,3.36,2.57
2020,11,2020-09-21,Sport Recife,1,0,Fluminense,H,2.37,3.02,3.22
2020,11,2020-09-24,Sport Recife,1,0,Corinthians,H,2.73,2.92,2.81
2020,11,2020-09-26,Internacional,1,1,Sao Paulo,D,2.34,2.97,3.34
2020,11,2020-09-26,Athletico-PR,1,0,Bahia,H,2.21,3.04,3.52
2020,11,2020-09-27,Atletico-MG,3,1,Gremio,H,1.72,3.72,4.72
2020,11,2020-09-27,Vasco,1,1,Bragantino,D,3.19,3.33,2.22
2020,11,2020-09-27,Palmeiras,1,1,Flamengo RJ,D,1.26,5.58,10.3
2020,11,2020-09-27,Atletico GO,1,1,Botafogo RJ,D,2.0,3.22,3.92
2020,12,2020-09-27,Ceara,2,2,Goias,D,1.63,3.74,5.45
2020,12,2020-09-28,Santos,1,1,Fortaleza,D,2.06,3.27,3.63
2020,12,2020-09-29,Fluminense,4,0,Coritiba,H,1.99,3.14,4.06
2020,12,2020-10-01,Botafogo RJ,1,2,Bahia,A,2.57,3.18,2.76
2020,12,2020-10-01,Corinthians,0,0,Atletico GO,D,2.28,3.01,3.4
2020,12,2020-10-03,Palmeiras,2,1,Ceara,H,1.44,4.21,7.72
2020,12,2020-10-03,Gremio,1,1,Internacional,D,2.36,2.88,3.44
2020,12,2020-10-04,Bragantino,0,0,Corinthians,D,2.13,3.28,3.48
2020,12,2020-10-04,Botafogo RJ,1,1,Fluminense,D,2.88,2.96,2.63
2020,12,2020-10-04,Coritiba,1,1,Sao Paulo,D,4.8,3.45,1.77
2020,13,2020-10-04,Flamengo RJ,3,1,Athletico-PR,H,1.5,4.12,6.38
2020,13,2020-10-04,Bahia,1,2,Sport Recife,A,1.85,3.36,4.4
2020,13,2020-10-04,Fortaleza,0,0,Atletico GO,D,2.36,2.97,3.31
2020,13,2020-10-04,Goias,2,3,Santos,A,2.82,3.33,2.44
2020,13,2020-10-05,Atletico-MG,4,1,Vasco,H,1.34,5.06,8.42
2020,13,2020-10-07,Gremio,2,1,Coritiba,H,1.51,3.82,7.05
2020,13,2020-10-07,Flamengo RJ,3,0,Sport Recife,H,1.39,4.76,7.43
2020,13,2020-10-07,Corinthians,1,1,Santos,D,2.21,3.16,3.36
2020,13,2020-10-07,Bahia,3,0,Vasco,H,1.8,3.42,4.58
2020,13,2020-10-08,Goias,2,4,Fluminense,A,3.35,3.27,2.15
2020,14,2020-10-08,Sao Paulo,3,0,Atletico GO,H,1.63,3.74,5.36
2020,14,2020-10-08,Botafogo RJ,2,1,Palmeiras,H,3.94,3.16,2.01
2020,14,2020-10-08,Fortaleza,2,1,Atletico-MG,H,3.99,3.54,1.88
2020,14,2020-10-08,Athletico-PR,0,0,Ceara,D,2.03,3.23,3.78
2020,14,2020-10-09,Bragantino,0,2,Internacional,A,2.84,2.96,2.65
2020,14,2020-10-10,Coritiba,0,0,Fortaleza,D,2.72,2.91,2.84
2020,14,2020-10-10,Vasco,1,2,Flamengo RJ,A,4.94,3.69,1.7
2020,14,2020-10-10,Palmeiras,0,2,Sao Paulo,A,2.53,2.98,3.01
2020,14,2020-10-11,Sport Recife,1,2,Botafogo RJ,A,2.47,3.04,3.02
2020,14,2020-10-11,Atletico GO,2,1,Bragantino,H,2.45,3.01,3.08
2020,15,2020-10-11,Atletico-MG,3,0,Goias,H,1.25,6.22,9.59
2020,15,2020-10-11,Fluminense,1,0,Bahia,H,2.37,3.17,3.03
2020,15,2020-10-11,Santos,2,1,Gremio,H,3.32,3.0,2.33
2020,15,2020-10-12,Internacional,2,1,Athletico-PR,H,1.78,3.26,5.17
2020,15,2020-10-12,Ceara,2,1,Corinthians,H,2.14,3.16,3.58
2020,15,2020-10-13,Flamengo RJ,2,1,Goias,H,1.23,6.18,10.78
2020,15,2020-10-14,Gremio,3,1,Botafogo RJ,H,1.47,4.26,6.71
2020,15,2020-10-14,Palmeiras,1,3,Coritiba,A,1.5,3.92,6.87
2020,15,2020-10-15,Sport Recife,3,5,Internacional,A,4.32,3.07,1.98
2020,15,2020-10-15,Atletico-MG,1,1,Fluminense,D,1.45,4.49,6.53
2020,16,2020-10-15,Santos,0,1,Atletico GO,A,2.15,3.32,3.33
2020,16,2020-10-15,Athletico-PR,0,1,Corinthians,A,2.23,3.0,3.52
2020,16,2020-10-16,Flamengo RJ,1,1,Bragantino,D,1.56,4.26,5.17
2020,16,2020-10-17,Goias,1,1,Bahia,D,3.79,3.39,1.98
